,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories
7421,LyXPjc6fpEpnI4Ksh3QH1Q,Walgreens,1880 E Irvington Rd,Tucson,AZ,85714.0,32.16264829,-110.9440507,2.0,12,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'DriveThru': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}","Food, Beauty & Spas, Drugstores, Shopping, Cosmetics & Beauty Supply, Photography Stores & Services, Convenience Stores"
7425,qpSvx3vMJ8HoDc7t0MpkaQ,Cantera,3500 W Orange Grove Rd,Tucson,AZ,85741.0,32.325694,-111.0391019,2.0,10,1,"{'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False'}","Home Services, Real Estate, Apartments"
7434,b2i_hZEu1Y_JYR1JibmnXg,Burger King,2520 E Valencia Rd,Tucson,AZ,85706.0,32.1336478,-110.9339685,2.0,23,1,"{'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}""}","Burgers, Fast Food, Restaurants"
7436,3SUw2PyXq8t4CAat1tRzgw,Onsite Realty,"2200 E River Rd, Ste 108",Tucson,AZ,85718.0,32.2862617,-110.9388481,3.0,8,0,"{'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Real Estate, Real Estate Services, Home Services, Property Management"
7437,-8wGpH3gYkwHKLcpc78CcA,Walgreens,9115 E Tanque Verde Rd,Tucson,AZ,85749.0,32.257469,-110.8006892,3.0,5,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Photography Stores & Services, Food, Drugstores, Shopping, Beauty & Spas, Convenience Stores, Cosmetics & Beauty Supply"
7438,yAgVMlIgtfwM3I4m8G5H5A,Children's Learning Adventure,2190 W River Rd,Tucson,AZ,85741.0,32.306111,-111.0138597,3.0,22,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True'}","Active Life, Summer Camps, Child Care & Day Care, Local Services, Preschools, Education"
7443,YA4j4UBDpEv4cnP8alqScg,Subway,"9565 E 22nd St, Ste 101",Tucson,AZ,85748.0,32.20696915,-110.7885303,2.0,12,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'Caters': 'True', 'HasTV': 'True'}","Fast Food, Restaurants, Sandwiches"
7449,chDD2XzrL-014F7j9Ew-ag,Sapphire,61 E Congress St,Tucson,AZ,85701.0,32.222228,-110.970213,2.5,23,0,"{'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'very_loud'""}","Dance Clubs, Bars, Lounges, Nightlife"
7457,nb2EgWSpZBdODabB8yu89w,Haggen Food & Pharmacy,8740 E Broadway,Tucson,AZ,85710.0,32.2194581,-110.8056082,2.0,7,0,"{'Caters': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'OutdoorSeating': 'False'}","Grocery, Restaurants, Food, Delis, Bakeries"
7460,3qGQcQVEn8GYqkVXL-RS-Q,McDonald's,8800 E Broadway,Tucson,AZ,85710.0,32.2204939,-110.8043023,2.0,28,1,"{'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'DriveThru': 'True', 'RestaurantsDelivery': 'True'}","Coffee & Tea, Restaurants, Fast Food, Burgers, Food"
7461,oDyEGHg9nP1IqZ3eeh4Anw,Hurricane Hookah Lounge,247 W Grant,Tucson,AZ,85710.0,32.2499615,-110.9762605,3.0,5,0,"{'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'""}","Hookah Bars, Nightlife, Arts & Entertainment, Music Venues, Bars"
7472,ySdQRlt_vbWhjcdw2xcAhg,Silverbell Golf Course,3600 N Silverbell Rd,Tucson,AZ,85745.0,32.271076,-111.020883,3.0,12,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Golf"
7473,23AxYJAXT91d-iV97fsDlQ,Penguin's Frozen Yogurt,825 E University Blvd,Tucson,AZ,85719.0,32.2319789,-110.9590517,3.0,7,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Food, Ice Cream & Frozen Yogurt"
7476,UgEjt7G0nlcnxQqgg-InNw,Bruegger's Bagels,3843 E Broadway Blvd,Tucson,AZ,85716.0,32.2219075,-110.9100844,3.0,55,1,"{'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'HasTV': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'AgesAllowed': ""u'allages'""}","Food, Bagels, Restaurants, Breakfast & Brunch, Sandwiches"
7477,n1pv4QsZrfSIzrP3LW8bYw,OYO Hotel Tucson Downtown,1222 S Freeway RD,Tucson,AZ,85713.0,32.2055046,-110.9804218,1.0,7,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'True'}","Event Planning & Services, Hotels & Travel, Hotels"
7479,89ta-zvOfKDIRSJTU0atsg,Mandarin Buffet,5005 S Campbell Ave,Tucson,AZ,85706.0,32.161461,-110.9427433,1.5,7,0,"{'BikeParking': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'NoiseLevel': ""'quiet'"", 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'""}","Restaurants, Chinese, Buffets"
7482,kAfD6UH02XhNKpKcbHpzqA,Sunbelt Rentals ,930 E Fort Lowell Rd ,Tucson ,AZ,85719.0,32.2643523,-110.9575326,2.5,6,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Home Services, Building Supplies"
7483,q92IcfNdr392c_XlxASh1A,Ross Dress for Less,1165 W Irvington Rd,Tucson,AZ,85714.0,32.159276,-110.987032,1.5,14,1,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Women's Clothing, Department Stores, Fashion, Discount Store, Home Decor, Shopping, Men's Clothing, Home & Garden"
7486,4QeHIdYwzBIB2HS_MB60iA,KFC,7901 N Oracle Hwy,Tucson,AZ,85704.0,32.34989,-110.9758972,1.5,65,1,"{'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""'none'"", 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'BikeParking': 'False', 'DriveThru': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'HasTV': 'True'}","Chicken Wings, Fast Food, Chicken Shop, American (Traditional), Restaurants"
7492,oklGt-CSgK6EyAIUT94Ukg,Fry's Food Stores,1795 W. Valencia Rd.,Tucson,AZ,85746.0,32.13330245,-111.0040022,3.0,43,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'Caters': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'None'}","Coffee & Tea, Delis, Bakeries, Grocery, Beer, Wine & Spirits, Restaurants, Shopping, Food, Drugstores"
7493,Dokh4OOjKPmtywRcYguH4A,Three and a Half Brothers Cafe,2530 N First Ave,Tucson,AZ,85719.0,32.252997,-110.960583,3.0,14,0,"{'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'""}","Food, Restaurants, Cafes"
7498,s8TE6aXrwEQmODAmYlguUA,Riliberto's Fresh Mexican Food,3344 N Oracle Rd,Tucson,AZ,85705.0,32.2673038,-110.9776509,2.5,6,1,"{'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'None', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}""}","Mexican, Restaurants, Breakfast & Brunch, Salad"
7505,vPJ_ggSczt2vS6DUZ0B-Ag,Dickey's Barbecue Pit,7077 N Thornydale Rd,Tucson,AZ,85741.0,32.33542391,-111.0473231,2.5,109,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'False'}","Restaurants, American (Traditional), Sandwiches, Chicken Wings, Barbeque, Southern"
7506,yvBDnfgVQy_hCDGj3Hy00w,BrushFire BBQ,7080 E 22nd St,Tucson,AZ,85710.0,32.2046385,-110.8415629,3.0,294,1,"{'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'OutdoorSeating': 'True', 'HappyHour': 'True', 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'WiFi': ""u'no'""}","Barbeque, Restaurants, Beer Bar, Nightlife, Bars"
7509,0mkWBczOhKj1QUkQvG86lQ,Popeyes Louisiana Kitchen,1058 East Tucson Marketplace Boulevard,Tucson,AZ,85713.0,32.186386,-110.955617,2.0,58,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'HasTV': 'True', 'DriveThru': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'None', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True'}","Cajun/Creole, Chicken Wings, Fast Food, Restaurants"
7510,oB3eWkb52AQ0hryaQEj_Eg,Central Alarm,2550 N 14th Ave,Tucson,AZ,85705.0,32.2535395,-110.979537,2.5,8,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Professional Services, Home Services, Security Services, Home Automation, Security Systems, Fire Protection Services"
7511,lZsAR0PS5cLUqJut-HMtpQ,Bed Bath & Beyond,4811 E Grant Rd,Tucson,AZ,85712.0,32.25181,-110.890536,2.5,43,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Shopping, Home Decor, Kitchen & Bath, Appliances, Home & Garden"
7514,LOOPYK8FruHbU_t4x6UOpA,Domino's Pizza,"15318 N Oracle Rd, Ste 140",Tucson,AZ,85739.0,32.48381761,-110.9211584,2.0,21,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1'}","Restaurants, Sandwiches, Pizza, Chicken Wings"
7516,c9NEBbG217iRMns-J1jG3g,Walmart,5500 E 22nd St,Tucson,AZ,85711.0,32.2059761,-110.8741353,3.0,7,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Fashion, Department Stores, Shopping"
7519,s5HSqkaMEjij8jgQt-5HJg,Walmart,18680 S Nogales Hwy,Sahuarita,AZ,85629.0,31.91191489,-110.9813602,2.5,5,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Food, Mobile Phones, Shopping Centers, Fashion, Shopping, Grocery, Department Stores"
7520,gtQSaIZ2CWrh3nBvakX5PQ,Fry's Food & Drug Stores,7050 E 22nd St,Tucson,AZ,85710.0,32.19018463,-110.8424444,3.0,14,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Shopping, Specialty Food, Drugstores, Imported Food, Ethnic Food, Food, Health & Medical, Pharmacy, Grocery"
7522,UeZabDnHi2ja3r7y5bOx1g,Popeyes Louisiana Kitchen,1110 North Stone Ave.,Tucson,AZ,85705.0,32.23633059,-110.9713383,2.0,37,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'True'}","Fast Food, Chicken Shop, Chicken Wings, Restaurants"
7524,X7MWAvFSYDIXT8B8aXHAAg,Rice House,54 W Congress,Tucson,AZ,85701.0,32.2218082,-110.9720586,3.0,17,0,"{'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Thai"
7525,_ggxLedOvjOcL1-7360fOQ,Children's Learning Adventure,3690 E Hemisphere Lp,Tucson,AZ,85706.0,32.134939,-110.914168,2.5,14,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}","Summer Camps, Education, Child Care & Day Care, Preschools, Local Services, Active Life"
